,cluster_id
798,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
799,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
800,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
801,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
802,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
803,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
804,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
805,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
806,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
807,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
808,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
809,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
810,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
811,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
812,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
813,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
814,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
815,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
816,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
817,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
818,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
819,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
820,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
821,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
822,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
823,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
824,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
825,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
826,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
827,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
828,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
829,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
830,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
831,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
832,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
833,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
834,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
835,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
836,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
837,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
838,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
839,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
840,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
841,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
842,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
843,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
844,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
845,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
846,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
847,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
848,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
849,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
850,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
851,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
852,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
853,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
854,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
855,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
856,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
857,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
858,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
859,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
860,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
861,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
862,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
863,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
864,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
865,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
866,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
867,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
868,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
869,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
870,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
871,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
872,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
873,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
874,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
875,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
876,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
877,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
878,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
879,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
880,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
881,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
882,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
883,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
884,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
885,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
886,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
887,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
888,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
889,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
890,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
891,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
892,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
893,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
894,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
895,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
896,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
897,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
898,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
899,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
901,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
902,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
903,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
904,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
905,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
907,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
908,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
909,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
910,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
911,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
912,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
913,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
914,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
915,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
916,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
917,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
918,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
919,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
920,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
921,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
922,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
923,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
924,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
925,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
926,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
927,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
928,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
929,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
930,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
931,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
932,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
933,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
934,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
935,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
936,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
937,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
938,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
939,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
940,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
941,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
942,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
943,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
944,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
946,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
947,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
948,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
949,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
950,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
951,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
952,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
953,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
954,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
955,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
956,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
957,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
958,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
959,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
960,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
961,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
962,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
963,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
964,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
965,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
966,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
967,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
968,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
969,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
970,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
971,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
972,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
973,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
974,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
975,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
976,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
977,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
978,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
979,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
980,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
981,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
982,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
983,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
984,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
985,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
986,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
987,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
988,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
989,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
990,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
991,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
992,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
993,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
994,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
995,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
996,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
997,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
998,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
999,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1002,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1003,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1004,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1005,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1006,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1007,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1008,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1009,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1010,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1011,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1012,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1013,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1014,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1015,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1016,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1017,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1018,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1019,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1020,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1021,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1022,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1023,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1024,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1025,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1026,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1028,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1029,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1030,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1031,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1032,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1033,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1034,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1035,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1036,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1037,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1038,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1039,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1040,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1041,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1042,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1043,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1044,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1045,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1046,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1047,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1048,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1049,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1050,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1051,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1052,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1053,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1054,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1055,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1056,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1057,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1058,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1059,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1060,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1061,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1062,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1063,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1064,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1065,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1066,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1067,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1068,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1069,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1070,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1071,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1072,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1073,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1074,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1075,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1076,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1077,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1078,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1079,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1080,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1081,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1082,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1083,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1084,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1085,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1086,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1087,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1088,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1089,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1090,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1091,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1092,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1093,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1094,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1095,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1096,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1097,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1098,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1099,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1100,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1101,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1102,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1103,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1104,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1105,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1106,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1107,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1108,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1109,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1110,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1111,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1112,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1113,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1114,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1115,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1116,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1117,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1118,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1119,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1120,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1121,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1122,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1123,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1124,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1125,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1126,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1127,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1128,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1129,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1130,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1131,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1132,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1133,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1134,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1135,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1136,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1137,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1138,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1139,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1140,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1141,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1142,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1143,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1144,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1145,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1146,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1147,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1148,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1149,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1150,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1151,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1152,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1153,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1154,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1155,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1156,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1157,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1158,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1159,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1160,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1161,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1162,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1163,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1164,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1165,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1166,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1167,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1168,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1169,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1170,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1171,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1172,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1173,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1174,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1175,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1176,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1177,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1178,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1179,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1180,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1181,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1182,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1183,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1184,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1185,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1186,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1187,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1188,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1189,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1190,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1191,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
