,cluster_id
736,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
737,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
738,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
739,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
740,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
741,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
742,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
743,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
744,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
745,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
746,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
747,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
748,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
749,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
750,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
751,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
752,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
753,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
754,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
755,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
756,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
757,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
758,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
759,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
760,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
761,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
762,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
763,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
764,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
765,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
766,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
767,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
768,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
769,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
770,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
771,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
772,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
773,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
774,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
775,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
776,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
777,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
778,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
779,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
780,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
781,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
782,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
783,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
784,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
785,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
786,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
787,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
789,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
790,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
791,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
792,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
793,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
794,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
795,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
796,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
797,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
798,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
799,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
800,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
801,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
802,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
803,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
804,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
805,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
806,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
807,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
808,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
809,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
810,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
811,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
812,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
813,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
814,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
815,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
816,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
817,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
818,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
819,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
820,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
821,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
822,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
823,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
824,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
825,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
826,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
827,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
828,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
829,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
830,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
831,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
832,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
833,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
834,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
835,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
836,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
837,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
838,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
839,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
840,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
841,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
842,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
843,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
844,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
845,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
846,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
847,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
848,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
849,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
850,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
851,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
852,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
853,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
854,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
855,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
856,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
857,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
858,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
859,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
860,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
861,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
862,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
863,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
864,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
865,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
866,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
867,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
868,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
869,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
870,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
871,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
872,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
873,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
874,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
875,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
876,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
877,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
878,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
879,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
880,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
881,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
882,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
883,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
884,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
885,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
886,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
887,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
888,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
889,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
890,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
891,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
892,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
893,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
894,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
895,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
896,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
897,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
898,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
899,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
900,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
901,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
902,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
903,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
904,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
905,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
906,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
907,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
908,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
909,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
910,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
911,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
912,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
913,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
914,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
915,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
916,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
917,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
918,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
919,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
920,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
921,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
922,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
923,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
924,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
925,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
926,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
927,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
928,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
929,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
930,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
931,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
932,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
933,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
934,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
935,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
936,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
937,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
938,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
939,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
940,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
941,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
942,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
943,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
944,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
945,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
946,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
947,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
948,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
949,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
950,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
951,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
952,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
953,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
954,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
955,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
956,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
957,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
958,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
959,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
960,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
961,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
962,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
963,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
964,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
965,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
966,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
967,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
968,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
969,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
970,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
971,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
972,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
973,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
974,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
975,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
976,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
977,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
978,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
979,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
980,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
981,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
982,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
983,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
984,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
985,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
986,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
987,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
988,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
989,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
990,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
991,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
992,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
993,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
994,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
995,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
996,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
997,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
998,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
999,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1001,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1002,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1003,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1004,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1005,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1006,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1007,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1008,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1009,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1010,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1011,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1012,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1013,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1014,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1015,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1016,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1017,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1018,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1019,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1020,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1021,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1022,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1023,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1024,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1025,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1026,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1027,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1028,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1029,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1030,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1031,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1032,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1033,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1034,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1035,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1036,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1037,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1038,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1039,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1040,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1041,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1042,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1043,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1044,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1045,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1046,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1047,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1048,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1049,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1050,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1051,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1052,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1053,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1054,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1055,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1056,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1057,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1058,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1059,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1060,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1061,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1062,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1063,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1064,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1065,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1066,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1067,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1068,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1069,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1070,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1071,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1072,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1073,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1074,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1075,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1076,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1077,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1078,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1079,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1080,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1081,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1082,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1083,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1084,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1085,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1086,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1087,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1088,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1089,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1090,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1091,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1092,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1093,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1094,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1095,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1096,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1097,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1098,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1099,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1100,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
